
"151"," Syrian Arab Republic","56.3","","69.0","","64.0","","82.0","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"125"," Tajikistan","..","","137.5","","175.4","","127.0","","73.5","","79.8","","83.2","","71.7","","54.6","","52.7","","55.0","","56.6","","..","","..","","56.6","a"
"163"," Tanzania (United Republic of)","50.1","","65.6","","24.0","","37.0","","47.6","","56.2","","54.4","","48.6","","45.4","","40.8","","35.4","","32.2","","..","","..","","32.2","a"
"79"," Thailand","75.8","","89.8","","121.3","","137.9","","127.3","","139.7","","137.7","","132.5","","130.9","","124.8","","120.6","","120.9","","120.9","","110.3","","110.3","a"
"141"," Timor-Leste","..","","..","","175.5","","74.7","","134.4","","139.1","","129.9","","79.6","","82.7","","59.8","","59.7","","56.5","","63.0","","..","","63.0","a"
"167"," Togo","78.8","","69.8","","68.7","","86.8","","91.2","","108.1","","104.4","","112.8","","97.5","","93.7","","88.7","","76.8","","73.6","","71.2","","71.2","a"
"104"," Tonga","99.0","","73.3","","53.5","","74.6","","72.7","","77.2","","77.8","","82.9","","74.2","","81.7","","94.8","","93.9","","98.2","","..","","98.2","a"
"95"," Tunisia","94.2","","93.7","","82.5","","90.3","","104.1","","104.5","","106.5","","103.5","","100.8","","92.2","","92.0","","101.3","","111.2","","110.5","","110.5","a"
"54"," Turkey","30.9","","44.2","","42.0","","45.4","","45.9","","52.7","","52.2","","50.4","","51.4","","49.3","","46.8","","54.1","","60.2","","61.4","","61.4","a"
"111"," Turkmenistan","..","","168.2","","103.6","","54.0","","96.9","","111.1","","109.3","","98.6","","91.1","","81.3","","62.0","","53.6","","35.2","","..","","35.2","a"
"159"," Uganda","26.6","","32.6","","32.7","","39.0","","38.6","","40.1","","43.9","","43.5","","36.3","","38.0","","31.5","","36.8","","36.9","","46.0","","46.0","a"
"74"," Ukraine","56.4","","97.2","","119.9","","97.2","","98.1","","106.2","","104.1","","95.2","","100.7","","107.8","","105.5","","103.7","","99.1","","90.2","","90.2","a"
"31"," United Arab Emirates","..","","..","","..","","119.6","","143.9","","151.7","","164.2","","165.3","","168.5","","175.2","","176.7","","175.0","","159.7","","160.9","","160.9","a"
"13"," United Kingdom","48.0","","50.8","","52.1","","52.4","","58.5","","62.3","","61.1","","61.2","","58.4","","56.7","","58.5","","61.9","","62.6","","64.3","","64.3","a"
"17"," United States","19.8","","22.5","","25.0","","25.6","","28.1","","30.8","","30.6","","30.0","","30.0","","27.7","","26.5","","27.1","","27.6","","26.4","","26.4","a"
"55"," Uruguay","41.6","","38.1","","36.7","","58.9","","51.7","","53.2","","55.1","","49.7","","49.1","","45.3","","41.3","","39.8","","40.0","","41.0","","41.0","a"
"106"," Uzbekistan","..","","..","","44.1","","69.5","","47.7","","46.6","","41.5","","41.1","","35.9","","30.4","","29.7","","45.7","","66.6","","73.0","","73.0","a"
"140"," Vanuatu","120.0","","98.0","","87.2","","100.2","","99.4","","94.3","","99.9","","99.1","","97.9","","..","","..","","..","","..","","..","","97.9","a"
"113"," Venezuela (Bolivarian Republic of)","57.7","","47.3","","47.9","","60.1","","46.1","","49.6","","50.4","","54.3","","48.1","","..","","..","","..","","..","","..","","48.1","a"
"117"," Viet Nam","81.3","","74.7","","111.4","","130.7","","152.2","","162.9","","156.6","","165.1","","169.5","","178.8","","184.7","","200.4","","208.3","","210.4","","210.4","a"
"146"," Zambia","..","","69.2","","60.4","","62.2","","67.9","","76.2","","79.1","","84.6","","80.1","","84.3","","74.0","","71.6","","73.0","","70.0","","70.0","a"
"150"," Zimbabwe","45.7","","79.2","","74.1","","76.0","","83.1","","89.5","","74.2","","58.7","","54.7","","56.7","","51.2","","50.0","","50.0","","..","","50.0","a"
"36"," Andorra","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"93"," Fiji","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"86"," Saint Lucia","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"19"," Liechtenstein","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"135"," Sao Tome and Principe","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"67"," Trinidad and Tobago","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"179"," Yemen","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"","Human Development","","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Very high human development","37.4","","40.2","","45.9","","52.1","","57.3","","61.9","","61.6","","62.3","","62.6","","59.8","","58.0","","60.1","","89.0","","63.0","","60.8",""
" ","High human development","38.6","","41.9","","48.0","","60.8","","50.0","","51.8","","51.4","","50.4","","48.5","","45.2","","43.1","","44.3","","45.3","","44.7","","44.8",""
" ","Medium human development","23.2","","35.2","","39.9","","55.1","","58.6","","64.3","","65.2","","64.3","","61.1","","55.3","","52.6","","53.4","","55.2","","45.1","","46.1",""
" ","Low human development","40.7","","50.6","","48.8","","49.5","","52.5","","58.3","","52.3","","44.1","","42.5","","35.8","","36.1","","39.2","","..","","55.8","","44.2",""
" ","Developing Countries","41.5","","50.4","","55.0","","68.1","","59.4","","62.5","","62.0","","60.3","","58.2","","53.6","","51.3","","52.7","","54.5","","52.5","","52.4",""
"","Regions","","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Arab States","49.5","","65.0","","63.7","","89.2","","88.1","","92.1","","93.6","","93.3","","91.4","","85.8","","80.8","","85.0","","89.8","","89.2","","86.0",""
" ","East Asia and the Pacific","63.2","","77.3","","78.8","","89.7","","67.1","","68.4","","65.3","","62.9","","60.5","","53.8","","51.1","","52.7","","..","","49.6","","49.7",""
" ","Europe and Central Asia","47.3","","61.0","","58.0","","63.3","","62.9","","71.1","","70.6","","65.7","","64.3","","60.1","","59.4","","66.7","","74.3","","74.3","","73.1",""
" ","Latin America and the Caribbean","30.3","","31.6","","39.9","","48.9","","40.9","","42.6","","43.6","","43.4","","42.8","","44.2","","43.7","","43.1","","47.9","","48.2","","48.5",""
" ","South Asia","23.6","","28.3","","31.0","","44.2","","46.8","","51.3","","52.0","","51.3","","46.9","","40.9","","39.6","","40.7","","41.7","","39.6","","40.6",""
" ","Sub-Saharan Africa","45.5","","52.4","","57.4","","57.9","","62.5","","67.7","","64.5","","58.5","","56.5","","50.0","","48.7","","50.6","","..","","58.2","","51.2",""
" ","Least Developed Countries","..","","43.8","","43.8","","58.0","","59.2","","62.1","","62.3","","62.2","","59.3","","52.6","","48.5","","48.1","","..","","52.0","","53.5",""
" ","Small Island Developing States","181.9","","212.8","","214.0","","238.1","","229.0","","245.6","","240.7","","239.7","","233.7","","209.2","","194.0","","202.9","","..","","246.4","","203.1",""
" ","Organization for Economic Co-operation and Development","35.5","","36.9","","42.7","","48.0","","52.3","","56.7","","56.2","","56.8","","57.2","","54.7","","53.3","","55.4","","..","","57.8","","55.8",""
" ","World","37.1","","40.3","","46.1","","53.3","","55.8","","59.7","","59.3","","59.2","","58.8","","55.6","","53.7","","55.5","","69.9","","56.9","","55.6",""
"a: Data refer to 2019 or the most recent year available."
""
